Date,Voucher Total,Traffic Total,Som van Kosten,Som van Klikken,Order volumes total,Avg. Temperature,sunshine_duration_in_min,rain_time_in_min,Spc dag pos aanloop_Broer en zussen dag,Spc dag pos aanloop_Kerst,Spc dag pos aanloop_Moederdag,Spc dag pos aanloop_Sinterklaas,Spc dag pos aanloop_Vaderdag,Spc dag pos aanloop_Valentijnsdag,Spc dag pos_1e kerstdag,Spc dag pos_2e kerstdag,Spc dag pos_Broer en zussen dag,Spc dag pos_Moederdag,Spc dag pos_Oudjaarsdag,Spc dag pos_Sinterklaas,Spc dag pos_Vaderdag,Spc dag pos_Valentijnsdag,Spc dag neg_1e Paasdag,Spc dag neg_1e Pinksterdag,Spc dag neg_2e Paasdag,Spc dag neg_2e Pinksterdag,Spc dag neg_Bevrijdingsdag,"Spc dag neg_Bevrijdingsdag, Hemelvaart",Spc dag neg_Goede vrijdag,Spc dag neg_Hemelvaart,Spc dag neg_Koninginnedag/Koningsdag,Spc dag neg_Nieuwjaarsdag,Weekday_Dinsdag,Weekday_Donderdag,Weekday_Maandag,Weekday_Vrijdag,Weekday_Woensdag,Weekday_Zaterdag,Weekday_Zondag
10-12-17,10750.0,55383.0,8836.21,14197.0,65956.0,1,0.0,624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11-12-17,19178.0,77290.0,10019.86,17493.0,87476.0,0,0.0,702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12-12-17,15237.0,78833.0,9830.41,16881.0,73185.0,2,210.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13-12-17,16208.0,82494.0,11674.02,18676.0,77180.0,4,12.0,486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14-12-17,19240.0,103979.0,11434.51,18759.0,82902.0,3,48.0,342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15-12-17,13690.0,83392.0,11046.81,18216.0,68403.0,3,0.0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16-12-17,9158.0,61957.0,8933.74,14744.0,55726.0,3,192.0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17-12-17,16706.0,90993.0,12378.21,20662.0,105861.0,3,342.0,276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18-12-17,20526.0,96748.0,16109.52,26196.0,109020.0,6,0.0,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19-12-17,20228.0,96021.0,16558.54,26987.0,95858.0,5,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20-12-17,21279.0,100014.0,14611.33,27068.0,90237.0,8,12.0,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21-12-17,23218.0,107642.0,12423.56,22868.0,75078.0,8,0.0,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22-12-17,15042.0,83587.0,9107.29,18943.0,46135.0,9,0.0,390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23-12-17,5349.0,48159.0,3292.29,7534.0,17641.0,9,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24-12-17,3807.0,40032.0,3210.61,6469.0,13876.0,8,0.0,210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25-12-17,2617.0,25599.0,2101.03,4332.0,9188.0,7,0.0,132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26-12-17,4402.0,27122.0,2135.59,5110.0,14562.0,6,120.0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27-12-17,10471.0,54851.0,3898.31,10067.0,30662.0,5,12.0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28-12-17,10761.0,45950.0,4014.68,9925.0,29022.0,4,264.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29-12-17,9640.0,44355.0,3596.39,8992.0,24262.0,3,18.0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30-12-17,4886.0,39366.0,2572.04,6323.0,14132.0,9,0.0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31-12-17,3356.0,70679.0,1548.77,5290.0,9477.0,11,12.0,918,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01-01-18,4772.0,41641.0,1852.32,5394.0,13286.0,7,126.0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
02-01-18,11139.0,52965.0,4574.02,10513.0,26427.0,7,84.0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
03-01-18,10880.0,44864.0,4899.01,11431.0,24426.0,9,12.0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
04-01-18,10351.0,45725.0,4425.01,10687.0,21436.0,8,12.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
05-01-18,9347.0,37825.0,4056.74,9642.0,19475.0,6,0.0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
06-01-18,4729.0,32904.0,3030.45,6835.0,11506.0,5,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
07-01-18,7296.0,32932.0,3230.12,8562.0,18849.0,1,372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08-01-18,16814.0,63086.0,4769.08,11693.0,30862.0,1,390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
09-01-18,12907.0,46263.0,4751.09,11292.0,24923.0,3,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10-01-18,13003.0,44865.0,4931.71,11618.0,27298.0,7,0.0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11-01-18,11701.0,40609.0,5040.89,11705.0,22498.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12-01-18,14624.0,47742.0,4254.34,10487.0,25916.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13-01-18,6576.0,29016.0,2905.05,7437.0,13537.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14-01-18,10251.0,32705.0,2950.85,9355.0,24226.0,3,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15-01-18,12454.0,55227.0,4716.77,12890.0,23914.0,5,0.0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16-01-18,10744.0,44038.0,4449.4,11806.0,21683.0,5,174.0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17-01-18,11087.0,40962.0,4701.06,12488.0,22385.0,5,30.0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18-01-18,9991.0,36387.0,4098.98,11315.0,18648.0,5,24.0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19-01-18,9790.0,34948.0,4504.68,11345.0,18262.0,4,150.0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20-01-18,4868.0,26399.0,4071.76,8954.0,11343.0,2,24.0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21-01-18,7370.0,30589.0,5193.68,11487.0,17775.0,3,288.0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22-01-18,13684.0,59744.0,7159.85,15298.0,27022.0,6,30.0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23-01-18,12199.0,58313.0,6643.01,15132.0,23487.0,8,54.0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-01-18,12366.0,54091.0,6590.76,15160.0,24441.0,12,0.0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25-01-18,11254.0,45996.0,5205.63,13523.0,20797.0,8,36.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26-01-18,10604.0,49980.0,4081.86,11670.0,18673.0,5,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27-01-18,5244.0,32645.0,2884.66,8011.0,12179.0,6,120.0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28-01-18,7811.0,35685.0,3825.72,11195.0,18281.0,10,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29-01-18,15291.0,72640.0,6066.6,16863.0,29259.0,9,0.0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30-01-18,13826.0,61638.0,6176.46,16138.0,25342.0,5,372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-01-18,14905.0,57010.0,7292.24,18167.0,27145.0,7,0.0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
01-02-18,16333.0,75713.0,6307.51,16482.0,27611.0,3,150.0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
02-02-18,13565.0,56196.0,5908.56,15246.0,23548.0,4,126.0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
03-02-18,7131.0,37982.0,4110.86,10781.0,13896.0,2,18.0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-02-18,10278.0,46186.0,4991.67,14053.0,22032.0,2,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05-02-18,17266.0,86296.0,7232.29,20160.0,31285.0,1,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
06-02-18,15845.0,68539.0,7423.68,20073.0,29257.0,-2,438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
07-02-18,16446.0,96888.0,8422.83,22157.0,29341.0,-2,510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
08-02-18,17881.0,112343.0,7841.71,21436.0,31428.0,1,390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
09-02-18,17111.0,90456.0,8080.47,21213.0,29766.0,1,126.0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10-02-18,10908.0,62689.0,7555.82,17880.0,20096.0,3,222.0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11-02-18,20076.0,86734.0,11061.51,26201.0,36477.0,5,120.0,186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12-02-18,38802.0,135272.0,21665.22,47823.0,63938.0,3,348.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13-02-18,46891.0,156867.0,33077.69,59153.0,74134.0,2,522.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14-02-18,15442.0,117866.0,11905.78,26913.0,26667.0,2,522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15-02-18,12279.0,56550.0,5294.67,15674.0,22018.0,4,126.0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16-02-18,11211.0,46889.0,5336.91,13653.0,18814.0,3,522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17-02-18,5413.0,32155.0,3633.02,9549.0,11735.0,1,390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18-02-18,8341.0,36181.0,4264.49,11209.0,19115.0,1,510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19-02-18,14229.0,75531.0,6486.99,15922.0,26496.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20-02-18,13554.0,52701.0,6037.32,15326.0,25779.0,1,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21-02-18,13169.0,47546.0,5917.72,14332.0,24825.0,0,552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22-02-18,12231.0,45678.0,5219.47,13098.0,22297.0,0,534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23-02-18,11569.0,40555.0,4632.75,11947.0,20290.0,-1,510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24-02-18,5671.0,28180.0,3130.71,8022.0,12628.0,0,558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25-02-18,8602.0,32420.0,3597.59,9936.0,18906.0,-2,582.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26-02-18,17839.0,58145.0,5469.06,14338.0,36332.0,-3,426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27-02-18,15791.0,59461.0,5365.91,14270.0,30627.0,-4,522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28-02-18,16638.0,64139.0,5335.71,14116.0,32583.0,-7,438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
01-03-18,13079.0,50425.0,5028.68,13054.0,27893.0,-5,324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
02-03-18,14992.0,54125.0,4473.61,12094.0,30674.0,-4,408.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
03-03-18,7181.0,36144.0,3239.89,8630.0,18112.0,-2,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-03-18,11445.0,38142.0,3956.13,11125.0,27942.0,5,300.0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05-03-18,13036.0,45176.0,6226.88,14377.0,25629.0,7,546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
06-03-18,14127.0,71703.0,6887.49,15354.0,26503.0,6,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
07-03-18,13603.0,50394.0,6384.41,15369.0,26162.0,6,204.0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
08-03-18,13136.0,57137.0,6051.13,14588.0,24128.0,5,120.0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
09-03-18,11346.0,45881.0,4713.1,12071.0,19805.0,7,348.0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10-03-18,5118.0,30276.0,3232.01,7921.0,11404.0,11,108.0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11-03-18,8165.0,34014.0,4030.2,10470.0,19246.0,10,150.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12-03-18,16794.0,59588.0,6107.66,14421.0,31052.0,10,156.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13-03-18,13738.0,50889.0,6398.33,15176.0,26537.0,6,0.0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14-03-18,12959.0,46191.0,5908.47,14127.0,24182.0,6,564.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15-03-18,12748.0,44484.0,5709.63,14038.0,24555.0,7,240.0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16-03-18,15572.0,60855.0,5176.01,14008.0,26852.0,4,0.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17-03-18,7080.0,42303.0,3995.71,10002.0,15251.0,-1,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18-03-18,10460.0,48955.0,4380.26,12723.0,25435.0,-1,294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19-03-18,14805.0,87635.0,6489.75,15970.0,26881.0,0,654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20-03-18,13649.0,73862.0,6576.94,16029.0,25620.0,4,630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21-03-18,12559.0,56540.0,6027.07,14752.0,24229.0,4,474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22-03-18,12054.0,47736.0,5703.0,14350.0,22875.0,6,174.0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23-03-18,12005.0,52769.0,5392.39,13638.0,22624.0,6,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24-03-18,5533.0,32395.0,3770.03,9029.0,11644.0,7,282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25-03-18,8175.0,33687.0,4371.92,10811.0,18764.0,5,492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26-03-18,16431.0,67658.0,7022.06,16282.0,32829.0,5,234.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27-03-18,13588.0,51488.0,6930.1,16563.0,26317.0,6,60.0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28-03-18,15037.0,61472.0,5443.11,15141.0,28571.0,6,0.0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29-03-18,12736.0,46957.0,5091.47,13781.0,24274.0,7,348.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30-03-18,11410.0,43157.0,4383.14,12313.0,20619.0,9,336.0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31-03-18,3982.0,25665.0,1562.49,5784.0,8188.0,7,174.0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
01-04-18,4519.0,23456.0,1776.6,5714.0,11351.0,5,24.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02-04-18,8660.0,30986.0,3570.87,10131.0,20356.0,8,60.0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
03-04-18,13609.0,59531.0,5409.18,13963.0,26089.0,13,234.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
04-04-18,13143.0,53639.0,5454.29,13909.0,25357.0,10,132.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
05-04-18,12231.0,44346.0,5125.87,13065.0,23518.0,6,294.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06-04-18,10410.0,37912.0,3940.87,10564.0,19027.0,9,714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
07-04-18,4009.0,22341.0,2744.33,6342.0,8912.0,14,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
08-04-18,6866.0,26543.0,3054.72,8376.0,17002.0,15,576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
09-04-18,18182.0,72186.0,5397.87,13755.0,32170.0,13,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10-04-18,13943.0,56833.0,5120.14,13009.0,26671.0,16,192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11-04-18,13694.0,56385.0,5344.77,13355.0,26122.0,13,132.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12-04-18,12653.0,45647.0,4790.26,12424.0,22863.0,10,108.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13-04-18,15182.0,51356.0,4299.87,11290.0,26429.0,10,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14-04-18,6010.0,29069.0,3055.27,7599.0,11587.0,12,282.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15-04-18,10479.0,34341.0,3906.83,10405.0,23183.0,13,96.0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16-04-18,12410.0,59807.0,5591.87,13516.0,24528.0,11,630.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17-04-18,11068.0,42939.0,5069.21,12135.0,20446.0,13,684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18-04-18,10441.0,42697.0,5510.36,12420.0,20521.0,16,768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19-04-18,9748.0,44382.0,5634.94,12883.0,19315.0,19,786.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20-04-18,9279.0,32398.0,4146.91,9609.0,17157.0,18,786.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
