Date,Target,Weekday,Avg temp,Sunshine_minutes,Rain_minutes,Voucher orders,Traffic,SEA Cost,SEA Clicks,Emails accepted,Emails open,Spc dag pos aanloop,Spc dag pos,Spc dag neg
30-04-12,3,maandag,16,522,0,4301,10259,750.4,3130,,,,,Koninginnedag/Koningsdag
01-05-12,3757,dinsdag,15,132,150,8694,19658,1647.07,6427,,,,,
02-05-12,10320,woensdag,14,180,108,7905,19358,1836.38,7112,,,,,
03-05-12,14453,donderdag,13,6,0,9381,27216,1675.42,6289,,,,,
04-05-12,14248,vrijdag,10,24,12,8100,20556,1606.22,5867,,,,,
05-05-12,,zaterdag,9,0,48,5014,15011,1411.13,4574,,,,,Bevrijdingsdag
06-05-12,13839,zondag,8,324,0,8081,19961,1719.42,5956,,,,,
07-05-12,13636,maandag,10,546,0,10714,30579,2008.05,7802,,,Moederdag,,
08-05-12,14612,dinsdag,14,6,432,14252,39306,2500.21,8690,,,Moederdag,,
09-05-12,15876,woensdag,16,144,204,13028,32837,2813.91,9373,,,Moederdag,,
10-05-12,23643,donderdag,18,48,444,16474,41283,2699.31,9163,,,Moederdag,,
11-05-12,45838,vrijdag,14,222,0,13961,32802,2715.19,8641,,,Moederdag,,
12-05-12,,zaterdag,9,504,6,4665,17219,2721.85,6465,,,Moederdag,,
13-05-12,2767,zondag,9,570,0,6029,17887,2691.95,6869,,,,Moederdag,
14-05-12,7078,maandag,11,726,0,9298,20787,2181.12,6616,,,,,
15-05-12,14371,dinsdag,9,156,216,9170,21698,2171.77,6630,,,,,
16-05-12,12069,woensdag,8,660,54,7144,18222,1904.58,5538,,,,,
17-05-12,52,donderdag,10,600,0,5501,13347,1580.72,4458,,,,,Hemelvaart
18-05-12,19231,vrijdag,13,150,60,5899,13359,1557.03,4486,,,,,
19-05-12,,zaterdag,15,474,0,3349,9500,1313.52,3218,,,,,
20-05-12,11434,zondag,16,264,312,6231,14095,1774.77,4928,,,,,
21-05-12,7872,maandag,19,378,0,8429,18027,2034.02,5951,,,,,
22-05-12,2532,dinsdag,21,744,0,9595,24168,1827.75,5221,,,,,
23-05-12,10832,woensdag,20,540,36,8220,18146,1728.4,4705,,,,,
24-05-12,12603,donderdag,22,780,90,7545,16229,1653.59,4670,,,,,
25-05-12,15232,vrijdag,21,888,0,6519,13859,1226,3875,,,,,
26-05-12,,zaterdag,20,882,0,2647,7798,791.61,2197,,,,,
27-05-12,36,zondag,21,870,0,3477,9059,946.85,2569,,,,,1e Pinksterdag
28-05-12,15195,maandag,18,870,0,6759,14209,1197.23,3802,,,,,2e Pinksterdag
29-05-12,16554,dinsdag,14,222,0,13219,28300,1885.19,6177,,,,,
30-05-12,16181,woensdag,16,630,0,11695,23384,1863.16,6019,,,,,
31-05-12,17314,donderdag,14,0,348,10247,21435,2011.36,6305,,,,,
01-06-12,16221,vrijdag,13,234,24,7406,16631,1711.16,5249,,,,,
02-06-12,1,zaterdag,12,810,0,3677,10235,1153.52,3189,,,,,
03-06-12,13766,zondag,9,0,540,7406,16660,1850.02,5703,,,,,
04-06-12,12745,maandag,9,78,522,9525,20614,1891.36,6949,,,,,
05-06-12,3825,dinsdag,11,354,0,8276,18793,1649.2,5945,,,,,
06-06-12,7478,woensdag,14,330,540,9439,22793,1720.38,6195,,,,,
07-06-12,12673,donderdag,16,102,168,7873,17775,1573.03,5648,,,,,
08-06-12,14562,vrijdag,15,606,36,7240,16009,1496.69,5162,,,,,
09-06-12,,zaterdag,13,24,0,3601,10279,1157.25,3399,,,,,
10-06-12,11315,zondag,15,540,0,6393,14394,1525.83,4958,,,,,
11-06-12,14632,maandag,15,90,186,10033,25235,2145.98,7303,,,,,
12-06-12,13696,dinsdag,14,90,0,11322,31782,2027.56,6793,,,Vaderdag,,
13-06-12,17907,woensdag,12,216,0,11258,23961,1852.45,6731,,,Vaderdag,,
14-06-12,22761,donderdag,13,684,0,15058,32804,2131.58,7577,,,Vaderdag,,
15-06-12,34531,vrijdag,15,54,444,12992,25909,2038.07,7271,,,Vaderdag,,
16-06-12,,zaterdag,17,432,0,4710,13671,1438.06,4323,,,Vaderdag,,
17-06-12,15607,zondag,16,306,0,6468,16969,1656.28,5563,,,,Vaderdag,
18-06-12,13632,maandag,14,258,132,9182,21157,2101.51,7173,,,,,
19-06-12,13350,dinsdag,15,498,0,8162,19135,2224.27,6712,,,,,
20-06-12,14296,woensdag,18,294,0,8340,18701,2133.32,6487,,,,,
21-06-12,13330,donderdag,18,198,186,7621,17322,2137.95,6702,,,,,
22-06-12,16637,vrijdag,15,474,72,7803,17639,2011.82,6237,,,,,
23-06-12,1,zaterdag,16,360,0,4048,11274,1418.05,3874,,,,,
24-06-12,15454,zondag,14,162,588,9594,23030,2089.22,6376,,,,,
25-06-12,15905,maandag,14,444,0,11219,29031,2565.46,8410,,,,,
26-06-12,15115,dinsdag,16,618,0,9251,21310,2037.27,6722,,,,,
27-06-12,15802,woensdag,18,42,66,10827,24431,1987.47,7464,,,,,
28-06-12,12284,donderdag,22,378,0,8789,19326,1521.86,5951,,,,,
29-06-12,6313,vrijdag,19,300,18,7716,16959,1355.87,5103,,,,,
30-06-12,,zaterdag,19,522,132,4299,11785,1036.04,3345,,,,,
01-07-12,1692,zondag,15,594,30,11268,26982,1670.65,5869,,,,,
02-07-12,8934,maandag,17,492,0,11167,24235,1885.97,6846,,,,,
03-07-12,13345,dinsdag,19,216,0,8996,20447,1724.67,6557,,,,,
04-07-12,12896,woensdag,21,354,0,8612,20125,1522.24,5852,,,,,
05-07-12,13709,donderdag,22,402,60,8085,18151,1502.13,5776,,,,,
06-07-12,15085,vrijdag,19,252,0,7674,17159,1447.41,5785,,,,,
07-07-12,2,zaterdag,18,504,72,3802,10630,977.61,3530,,,,,
08-07-12,13647,zondag,17,120,396,7791,18275,1763.26,6664,,,,,
09-07-12,14269,maandag,17,108,24,9656,22456,1981.75,7916,,,,,
10-07-12,14713,dinsdag,16,306,66,9581,22653,1849.18,6998,,,,,
11-07-12,14921,woensdag,16,312,48,10658,26297,1834.08,6567,,,,,
12-07-12,15267,donderdag,15,498,354,8462,19375,1679.69,5790,,,,,
13-07-12,16308,vrijdag,16,126,636,7728,17660,1592.78,5549,,,,,
14-07-12,1,zaterdag,15,72,48,4531,12130,1274.62,3928,,,,,
15-07-12,13289,zondag,15,420,24,6737,15087,1518.73,4963,,,,,
16-07-12,14038,maandag,15,204,798,8804,19297,1883.71,6536,,,,,
17-07-12,12476,dinsdag,18,132,12,7949,18329,1768.07,5871,,,,,
18-07-12,13561,woensdag,17,168,108,8881,24635,1684.36,5663,,,,,
19-07-12,14231,donderdag,15,264,252,8270,19594,1795.84,5770,,,,,
20-07-12,15022,vrijdag,15,420,0,6521,14966,1479.23,4592,,,,,
21-07-12,3,zaterdag,13,150,0,3829,10405,1214.41,3418,,,,,
22-07-12,12605,zondag,15,834,0,6211,14319,1300.74,3787,,,,,
23-07-12,4432,maandag,19,882,0,9172,20067,1472.16,4591,,,,,
24-07-12,9352,dinsdag,21,882,0,7620,16738,1472.78,4477,,,,,
25-07-12,12482,woensdag,22,828,0,7298,15518,1392.77,4325,,,,,
26-07-12,12267,donderdag,21,816,0,6504,14695,1378.6,4324,,,,,
27-07-12,14942,vrijdag,21,366,150,6257,13916,1346.3,4194,,,,,
28-07-12,1,zaterdag,19,96,24,3638,10168,1258.76,3407,,,,,
29-07-12,11794,zondag,16,588,66,5778,13462,1466.79,4419,,,,,
30-07-12,13319,maandag,15,582,48,8455,20520,1899.53,5978,,,,,
31-07-12,14331,dinsdag,15,12,102,9093,27021,1876.98,5925,,,,,
01-08-12,7548,woensdag,20,510,210,6921,16899,1327.17,4347,,,,,
02-08-12,3929,donderdag,18,390,66,7091,16461,1503.26,4789,,,,,
03-08-12,4478,vrijdag,18,558,60,6575,16286,1365.16,4379,,,,,
04-08-12,,zaterdag,19,510,0,3992,11806,1122.59,3168,,,,,
05-08-12,1694,zondag,18,234,168,5992,14279,1308.19,4219,,,,,
06-08-12,8876,maandag,17,306,42,8361,19106,1786.73,5966,,,,,
07-08-12,11538,dinsdag,16,84,288,7732,17868,1752.17,5642,,,,,
08-08-12,11402,woensdag,17,228,0,7389,16764,1576.79,5108,,,,,
09-08-12,11498,donderdag,17,672,0,6822,15463,1452.49,4694,,,,,
10-08-12,5725,vrijdag,16,786,0,6054,13721,1353.52,4036,,,,,
11-08-12,,zaterdag,16,372,0,3522,10227,1194.91,3124,,,,,
12-08-12,1801,zondag,19,780,0,5322,13302,1425.16,3969,,,,,
13-08-12,10823,maandag,19,318,0,9451,24903,2116.31,6096,,,,,
14-08-12,11980,dinsdag,20,366,36,8319,19488,1975.86,5415,,,,,
15-08-12,11600,woensdag,22,408,12,8058,18064,1856.73,5502,,,,,
16-08-12,12406,donderdag,19,510,0,7059,16148,1854.08,5154,,,,,
17-08-12,13614,vrijdag,22,486,0,5328,13618,1812.88,5754,,,,,
18-08-12,,zaterdag,24,678,0,3071,8994,1098.45,2745,,,,,
19-08-12,9783,zondag,26,558,0,4946,11357,1381.31,3843,,,,,
20-08-12,12288,maandag,22,486,0,8918,19719,2201.41,6113,,,,,
21-08-12,14309,dinsdag,21,234,0,10676,27954,2326.33,6261,,,,,
22-08-12,15159,woensdag,18,558,0,10122,23025,2474.45,6946,,,,,
23-08-12,15563,donderdag,18,378,0,8710,20172,2312.97,6438,,,,,
24-08-12,18717,vrijdag,18,270,150,9930,24200,2587.54,9147,,,,,
25-08-12,,zaterdag,18,264,96,6297,17788,2170.63,6023,,,,,
26-08-12,17652,zondag,16,264,456,10914,25276,3120.64,8864,,,,,
27-08-12,18517,maandag,17,480,0,12669,30478,3027.37,8349,,,,,
28-08-12,11419,dinsdag,18,312,60,11233,26574,3128.71,8824,,,,,
29-08-12,4652,woensdag,18,564,54,10544,25593,2830.68,7919,,,,,
30-08-12,4074,donderdag,16,342,180,10931,27181,2836.09,8148,,,,,
31-08-12,4568,vrijdag,14,204,342,10315,25551,2621.14,7478,,,,,
01-09-12,1,zaterdag,14,642,0,4556,13677,1635.78,4077,,,,,
02-09-12,11478,zondag,16,66,0,8589,21414,2359.12,6542,,,,,
03-09-12,15430,maandag,17,588,0,10681,27915,2799.54,8136,,,,,
04-09-12,14924,dinsdag,18,642,0,10310,28259,2669.91,7796,,,,,
05-09-12,17195,woensdag,16,294,0,12231,35923,2698.48,7911,,,,,
06-09-12,18033,donderdag,15,222,0,10392,28578,2517.06,7049,,,,,
07-09-12,20276,vrijdag,17,606,0,9172,30540,2226.16,6270,,,,,
08-09-12,,zaterdag,18,528,0,4266,20445,1474.73,3545,,,,,
09-09-12,14435,zondag,19,696,0,6894,27711,1755,4717,,,,,
10-09-12,14471,maandag,19,354,0,11338,27293,2799.42,7719,,,,,
11-09-12,4358,dinsdag,16,216,120,12750,33315,2723.94,7878,,,,,
12-09-12,16097,woensdag,13,534,138,10745,26115,2411.43,6915,,,,,
13-09-12,16714,donderdag,13,150,72,9430,22848,7570.78,7335,,,,,
14-09-12,18435,vrijdag,14,90,174,8890,19052,820.09,1462,,,,,
15-09-12,2,zaterdag,14,204,0,4481,12350,1109.74,1864,,,,,
16-09-12,14718,zondag,14,246,0,8074,18325,2331.22,5355,,,,,
17-09-12,4788,maandag,17,186,0,10306,22791,2933.64,7752,,,,,
18-09-12,11179,dinsdag,13,246,216,10111,22821,3039.44,8032,,,,,
19-09-12,15586,woensdag,9,294,342,9815,21987,2725.7,7426,,,,,
20-09-12,16196,donderdag,11,162,54,9121,20868,2692.62,7209,,,,,
21-09-12,9598,vrijdag,13,24,0,8071,18866,2311.21,6524,,,,,
22-09-12,2,zaterdag,11,564,84,4400,12965,1702.82,4582,,,,,
23-09-12,2319,zondag,9,144,222,9524,22561,2428.77,6448,,,,,
24-09-12,2614,maandag,14,54,270,11903,26611,3019.09,8379,,,,,
25-09-12,2572,dinsdag,14,390,102,10368,24135,2894.48,7991,,,,,
26-09-12,14413,woensdag,13,126,0,10565,23455,2901.3,7552,,,Broer en zussen dag,,
27-09-12,16085,donderdag,13,144,144,10004,22057,2790.99,7672,,,Broer en zussen dag,,
28-09-12,17915,vrijdag,13,252,72,8567,19400,2292.54,6559,,,Broer en zussen dag,,
29-09-12,1,zaterdag,13,480,90,4185,12312,1653.76,4537,,,Broer en zussen dag,,
30-09-12,14451,zondag,12,624,0,8685,21454,2127.58,5959,,,,Broer en zussen dag,
01-10-12,16201,maandag,14,288,66,10607,24357,2793.55,7940,,,,,
02-10-12,15253,dinsdag,15,240,0,9816,22337,2715.07,7479,,,,,
03-10-12,16331,woensdag,13,18,486,10229,23701,2700.23,7949,,,,,
04-10-12,15497,donderdag,12,276,312,8549,20183,2402.45,6931,,,,,
05-10-12,17962,vrijdag,13,108,666,7949,18322,1954.13,5594,,,,,
06-10-12,1,zaterdag,10,270,576,4173,12427,1471.33,3592,,,,,
07-10-12,14433,zondag,8,534,0,7061,16507,2059.13,5935,,,,,
08-10-12,14361,maandag,8,210,0,9357,21502,2537.03,7177,,,,,
09-10-12,15335,dinsdag,8,324,0,10347,27778,2453.43,6836,,,,,
10-10-12,12045,woensdag,8,312,0,9809,23275,2244.2,6602,,,,,
11-10-12,4497,donderdag,9,552,54,9222,23204,2103.71,6401,,,,,
12-10-12,4617,vrijdag,11,60,396,8536,20880,2102.16,5794,,,,,
13-10-12,,zaterdag,9,36,342,4366,13549,1646.86,4481,,,,,
14-10-12,5078,zondag,9,294,66,7277,17849,2152.65,5888,,,,,
15-10-12,15065,maandag,10,384,30,13878,38096,2267.18,6382,,,,,
16-10-12,14164,dinsdag,11,288,138,9623,24871,2119.75,6126,,,,,
17-10-12,13772,woensdag,12,24,198,8688,21445,1971.01,6316,,,,,
18-10-12,13670,donderdag,15,12,186,8001,19387,1965.18,6218,,,,,
19-10-12,16159,vrijdag,17,288,96,7259,17386,1683.31,5696,,,,,
20-10-12,1,zaterdag,15,24,60,3871,11925,1441.91,4522,,,,,
21-10-12,11494,zondag,14,0,0,6652,17005,1778.36,5877,,,,,
22-10-12,3811,maandag,16,390,0,8757,21864,2103.78,6932,,,,,
23-10-12,7024,dinsdag,14,222,0,9499,24815,2119.44,6959,,,,,
24-10-12,13155,woensdag,12,12,12,9139,22527,1979.02,5994,,,,,
25-10-12,14502,donderdag,11,72,0,8569,21644,1657.11,5635,,,,,
26-10-12,17130,vrijdag,5,114,18,9509,24758,1480.42,6378,,,,,
27-10-12,1,zaterdag,3,462,0,5031,14666,1121.44,3775,,,,,
28-10-12,18976,zondag,5,324,0,15301,33475,1611.02,6706,,,,,
29-10-12,13708,maandag,8,0,570,8997,39150,1793.64,6430,,,,,
30-10-12,4661,dinsdag,7,36,156,8436,22118,1770.88,6844,,,,,
31-10-12,8884,woensdag,8,318,0,9053,21910,1711,7207,,,,,
01-11-12,13549,donderdag,8,42,108,8093,20889,1679.42,7106,,,,,
02-11-12,6909,vrijdag,7,222,102,7540,19022,1514.71,6314,,,,,
03-11-12,,zaterdag,6,78,174,3883,13583,1215.65,3635,,,,,
04-11-12,5278,zondag,6,120,132,7464,21026,1567.21,5454,,,,,
05-11-12,14233,maandag,7,252,96,10894,30297,1870.18,6999,,,,,
06-11-12,14231,dinsdag,7,282,480,9506,26164,1742.04,6641,,,,,
07-11-12,15143,woensdag,10,0,264,9542,25206,1759.68,6696,,,,,
08-11-12,15418,donderdag,10,42,78,8571,22495,1632.61,6023,,,,,
09-11-12,17691,vrijdag,9,48,0,7791,20992,1419.91,5409,,,,,
10-11-12,1,zaterdag,10,12,270,4075,14417,1087.7,3412,,,,,
11-11-12,15185,zondag,8,288,36,7996,22466,1380.93,4937,,,,,
12-11-12,17018,maandag,7,12,0,11761,35264,1874.63,7324,,,,,
13-11-12,15891,dinsdag,9,0,48,10887,28967,1804.11,6323,,,,,
14-11-12,4702,woensdag,7,384,0,10324,27949,1683.23,6135,,,,,
15-11-12,9837,donderdag,4,30,0,9190,27820,1542.44,5612,,,,,
16-11-12,16313,vrijdag,4,0,0,8137,22805,1447.25,5066,,,,,
17-11-12,2,zaterdag,5,66,132,4153,15700,1106.47,3335,,,,,
18-11-12,15680,zondag,6,144,408,8399,37109,1512.95,5286,,,,,
19-11-12,15707,maandag,5,0,0,10128,30713,1955.04,7073,,,,,
20-11-12,16100,dinsdag,9,216,0,9465,26110,1832.7,6357,,,,,
21-11-12,17292,woensdag,7,48,144,11675,33742,1849.28,6603,,,,,
22-11-12,17240,donderdag,8,432,0,9212,24792,1636.22,5724,,,,,
23-11-12,19230,vrijdag,6,0,240,8120,22157,1419.35,5038,,,,,
24-11-12,2,zaterdag,5,12,336,4020,14639,1071.93,3262,,,,,
25-11-12,15756,zondag,11,84,72,7633,20916,1436,5157,,,,,
26-11-12,17199,maandag,8,36,18,11174,37503,1841.87,6830,,,,,
27-11-12,9523,dinsdag,7,0,30,9698,28492,1790.3,6440,,,,,
28-11-12,4756,woensdag,5,180,30,9546,29194,1690.56,6141,,,,,
29-11-12,15991,donderdag,4,294,0,9415,31461,1568.27,5683,,,,,
30-11-12,17217,vrijdag,2,246,102,7867,24920,1463,4981,,,,,
01-12-12,,zaterdag,4,12,390,4193,17737,1280.69,3590,,,Sinterklaas,,
02-12-12,16697,zondag,2,198,234,8115,25884,1723.75,5678,,,Sinterklaas,,
03-12-12,19233,maandag,3,0,324,11539,36565,2155.8,7531,,,Sinterklaas,,
04-12-12,21436,dinsdag,4,0,126,9051,52168,2128.95,7565,,,Sinterklaas,,
05-12-12,18894,woensdag,1,96,174,7967,46194,1928.43,6088,,,,Sinterklaas,
06-12-12,20351,donderdag,1,348,30,8270,51602,2360.63,6546,,,,,
07-12-12,14264,vrijdag,0,0,480,9250,39195,3022.71,7392,,,,,
08-12-12,,zaterdag,-2,408,48,4674,21370,2838.46,5421,,,,,
09-12-12,24881,zondag,5,42,750,9572,36282,4264.13,9113,,,Kerst,,
10-12-12,38654,maandag,3,0,36,12071,45806,4705.55,10250,,,Kerst,,
11-12-12,14690,dinsdag,1,348,0,10932,37429,4593.17,9902,,,Kerst,,
12-12-12,38383,woensdag,2,78,330,11228,39102,4658.32,9848,,,Kerst,,
13-12-12,48093,donderdag,-1,0,0,10996,42899,4998.51,9924,,,Kerst,,
14-12-12,51459,vrijdag,5,0,282,9696,37052,5147.53,9523,,,Kerst,,
15-12-12,3,zaterdag,8,84,162,7012,32000,5947.15,9172,,,Kerst,,
16-12-12,86634,zondag,7,0,198,13350,52588,9253.29,13534,,,Kerst,,
17-12-12,60557,maandag,6,0,162,15306,57862,10251.03,16321,,,Kerst,,
18-12-12,72601,dinsdag,6,0,228,14589,54220,9515.85,16593,,,Kerst,,
19-12-12,68638,woensdag,5,0,0,14399,53431,8838.61,16159,,,Kerst,,
20-12-12,67348,donderdag,3,18,600,14022,60485,7451.54,13538,,,Kerst,,
21-12-12,55969,vrijdag,5,0,390,12347,48612,7119.05,12726,,,Kerst,,
22-12-12,11,zaterdag,7,0,780,7775,40703,5594.45,9768,,,Kerst,,
23-12-12,62806,zondag,11,12,552,9194,45531,6319.78,10835,,,Kerst,,
24-12-12,17903,maandag,10,0,360,4446,31432,5277.66,9856,,,Kerst,,
25-12-12,59,dinsdag,9,48,732,2288,16910,2198.96,4362,,,,1e kerstdag,
26-12-12,1,woensdag,8,60,234,3731,15316,1642.15,3852,,,,2e kerstdag,
27-12-12,34098,donderdag,8,108,222,8285,24284,2388.27,6291,,,,,
28-12-12,22189,vrijdag,7,0,306,7713,22240,2181.16,6105,,,,,
29-12-12,1,zaterdag,11,78,84,4758,16982,1864.84,4714,,,,,
30-12-12,25553,zondag,8,168,36,7288,26131,2076.69,5519,,,,,
31-12-12,12550,maandag,10,0,414,4030,17675,1651.57,4208,,,,Oudjaarsdag,
01-01-13,22,dinsdag,7,72,528,5171,16520,1706.31,4134,,,,,Nieuwjaarsdag
02-01-13,21922,woensdag,7,264,84,7991,21798,1978.44,5567,,,,,
03-01-13,15328,donderdag,10,0,96,7610,20847,2117.9,5528,,,,,
04-01-13,17103,vrijdag,9,0,180,7330,19652,1917.6,5228,,,,,
05-01-13,,zaterdag,8,0,42,4125,14628,1673.02,3908,,,,,
06-01-13,13463,zondag,8,84,0,7566,20292,2163.49,5856,,,,,
07-01-13,3510,maandag,7,0,0,8976,23939,2413.75,6778,,,,,
08-01-13,7731,dinsdag,7,0,0,8321,22643,2349.03,6461,,,,,
09-01-13,13478,woensdag,7,0,750,8866,24094,2547.68,7262,,,,,
10-01-13,14846,donderdag,6,144,174,11031,31531,2130.97,6290,,,,,
11-01-13,13436,vrijdag,1,168,0,5947,16925,1201.39,3538,,,,,
12-01-13,,zaterdag,0,222,0,4856,16573,1872.81,4208,,,,,
13-01-13,16426,zondag,-2,432,0,8216,21577,2515.7,6062,,,,,
14-01-13,16068,maandag,-4,270,0,10151,26088,2532.25,7043,,,,,
15-01-13,17976,dinsdag,-3,0,630,15236,37518,2121.74,6322,,,,,
16-01-13,17425,woensdag,-7,414,0,11654,29089,2228.62,6755,,,,,
17-01-13,15801,donderdag,-5,0,0,8720,23550,2020.91,6371,,,,,
18-01-13,17423,vrijdag,-2,108,0,7599,21380,2013.27,6416,,,,,
19-01-13,2,zaterdag,-4,126,0,4124,15488,1728.5,4838,,,,,
20-01-13,15773,zondag,-5,0,258,7778,22330,2411.59,7681,,,,,
21-01-13,15704,maandag,-2,0,72,9930,25947,2682.5,8336,,,,,
22-01-13,3756,dinsdag,-4,258,0,9591,26134,2218.62,7349,,,,,
23-01-13,11033,woensdag,-5,0,0,12230,33044,2255.58,7691,,,,,
24-01-13,17271,donderdag,-4,450,0,9993,26019,2234.33,6886,,,,,
25-01-13,19702,vrijdag,-5,282,0,9105,23227,2027.79,6219,,,,,
26-01-13,1,zaterdag,-1,0,144,5378,17098,1827.18,4828,,,,,
27-01-13,19153,zondag,4,42,456,9284,24154,2474.34,6968,,,,,
28-01-13,18507,maandag,5,300,306,10526,27352,2787.29,8005,,,,,
29-01-13,19547,dinsdag,11,0,378,14032,36675,2857.65,8341,,,,,
30-01-13,19123,woensdag,10,186,282,12187,30817,2727.59,8420,,,,,
31-01-13,6204,donderdag,8,168,60,10430,28417,2620.3,7697,,,,,
01-02-13,16217,vrijdag,5,0,486,8614,24104,2358.2,7075,,,,,
02-02-13,,zaterdag,4,348,180,4435,16395,1859.08,5001,,,,,
03-02-13,15578,zondag,5,120,324,8670,26478,2949.83,8709,,,,,
04-02-13,16839,maandag,8,312,246,11609,37733,3776.89,11598,,,,,
05-02-13,16432,dinsdag,3,252,174,12326,53166,3545.1,11311,,,,,
06-02-13,16635,woensdag,2,426,294,11853,39281,3367.83,10615,,,,,
07-02-13,16876,donderdag,2,300,246,10841,34506,3283.92,10352,,,,,
08-02-13,18428,vrijdag,1,306,6,9945,32772,3422.98,9749,,,,,
09-02-13,2,zaterdag,-1,0,378,6195,26007,3668.38,8360,,,Valentijnsdag,,
10-02-13,16071,zondag,0,402,96,10624,36363,4667.89,11650,,,Valentijnsdag,,
11-02-13,18288,maandag,-2,90,0,20276,69423,8250.05,20511,,,Valentijnsdag,,
12-02-13,27661,dinsdag,-1,60,0,25195,76165,13348.19,27032,,,Valentijnsdag,,
13-02-13,90387,woensdag,-1,246,0,43577,125731,20734.33,42997,,,Valentijnsdag,,
14-02-13,24164,donderdag,-1,0,426,10969,57832,5226.78,15508,,,,Valentijnsdag,
15-02-13,12501,vrijdag,4,162,12,8512,26378,1878.46,6568,,,,,
16-02-13,2,zaterdag,5,0,36,4509,17037,1559.63,4506,,,,,
17-02-13,2173,zondag,3,204,0,7294,20769,2053.29,5942,,,,,
18-02-13,2294,maandag,2,348,0,9239,25579,2370.36,7591,,,,,
19-02-13,7981,dinsdag,3,0,30,9007,24533,2152.31,6977,,,,,
20-02-13,14408,woensdag,0,306,0,9873,27036,2074.83,6929,112707,61870,,,
21-02-13,15684,donderdag,-1,90,0,8958,23855,1863.05,6301,,,,,
22-02-13,17374,vrijdag,-2,270,0,8792,22897,1707.12,5731,,,,,
23-02-13,1,zaterdag,-2,12,60,4634,15548,1563.19,4403,,,,,
24-02-13,17162,zondag,0,0,642,9790,26010,2198.33,6867,242527,81194,,,
25-02-13,16468,maandag,2,0,78,14743,37095,2336.22,7571,405391,124225,,,
26-02-13,4103,dinsdag,3,96,0,11806,29118,2233.06,7242,17500,2705,,,
27-02-13,3533,woensdag,1,0,0,12852,31908,2388.47,7678,310459,120077,,,
28-02-13,14590,donderdag,2,330,0,13550,34176,2187.2,7119,557432,152341,,,
01-03-13,9613,vrijdag,4,0,18,11662,27764,2106.84,6525,,,,,
02-03-13,3,zaterdag,3,6,0,6059,18135,1836.77,4711,,,,,
03-03-13,10968,zondag,4,0,48,10626,26590,2403.01,6773,181635,60225,,,
04-03-13,16608,maandag,5,600,0,12034,35197,2494.51,7175,747575,203412,,,
05-03-13,11690,dinsdag,9,600,0,9435,24957,2259.07,6352,,,,,
06-03-13,3467,woensdag,11,108,0,8909,24334,2340.98,6774,,,,,
07-03-13,13764,donderdag,9,72,84,9201,23996,2374.27,6799,,,,,
08-03-13,17434,vrijdag,9,240,318,8533,25383,2178.88,6118,,,,,
09-03-13,,zaterdag,5,0,1440,4964,17327,2037.89,5121,,,,,
10-03-13,17276,zondag,0,0,300,8683,23070,2817.59,7355,,,,,
11-03-13,20365,maandag,-2,0,0,15423,39940,2878.36,8250,909627,254330,,,
12-03-13,18111,dinsdag,-3,330,0,10822,28058,2738.64,7599,,,,,
13-03-13,17910,woensdag,-1,342,0,10812,42105,2517.97,7263,660090,256428,,,
14-03-13,17775,donderdag,-1,546,24,8693,32408,2270.23,6713,,,,,
15-03-13,18507,vrijdag,0,48,468,8004,23664,2279.84,6478,,,,,
16-03-13,4,zaterdag,5,90,0,4084,15811,1967,4727,,,,,
17-03-13,16713,zondag,6,72,198,9063,29249,3939.73,8527,181070,41848,,,
18-03-13,20429,maandag,6,378,240,14685,41337,4055.97,9194,879737,114325,,,
19-03-13,18604,dinsdag,3,48,54,11889,33164,4372.73,9090,,,,,
20-03-13,21703,woensdag,1,36,0,15008,41261,4371.79,9353,1032825,91313,,,
21-03-13,21021,donderdag,1,342,0,11832,31779,3821.2,8601,,,,,
22-03-13,23854,vrijdag,1,390,0,10736,28079,3697.43,7618,,,,,
23-03-13,4,zaterdag,0,126,0,5775,19732,3270.72,5714,,,,,
24-03-13,26060,zondag,-1,144,0,17086,39769,4157.83,8770,1035513,233249,,,
25-03-13,21340,maandag,0,576,0,9446,26654,2525.91,7421,,,,,
26-03-13,17448,dinsdag,1,660,0,9244,25840,2715.56,8060,,,,,
27-03-13,18609,woensdag,1,708,0,9432,25026,2619.54,7795,,,,,
28-03-13,19543,donderdag,0,348,0,9269,23986,2617.1,7594,,,,,
29-03-13,23307,vrijdag,0,36,36,8310,21875,2536.25,6927,,,,,Goede vrijdag
30-03-13,,zaterdag,0,306,0,3208,13904,1965.42,4535,,,,,
31-03-13,573,zondag,1,240,0,3392,12926,1895.69,4357,,,,,1e Paasdag
01-04-13,4951,maandag,2,648,0,6452,19502,2587.7,6252,,,,,2e Paasdag
02-04-13,2797,dinsdag,3,732,0,9533,25790,2901.78,7827,112619,51387,,,
03-04-13,2512,woensdag,3,480,0,12455,36654,2921.27,7886,540074,206191,,,
04-04-13,2290,donderdag,3,12,0,10318,29724,2730.83,7392,140440,38008,,,
05-04-13,12684,vrijdag,4,78,0,8898,24604,2343.15,6457,,,,,
06-04-13,,zaterdag,4,372,0,4339,16024,1930.26,4601,,,,,
07-04-13,14402,zondag,4,612,0,7322,20150,2513.1,6161,,,,,
08-04-13,15717,maandag,6,534,0,10445,28753,2949.94,7815,166828,50572,,,
09-04-13,4617,dinsdag,7,78,96,11608,34946,2928.4,7644,660148,177453,,,
