Date,Target,Avg temp,Sunshine_minutes,Rain_minutes,Voucher orders,Traffic,SEA Cost,SEA Clicks,Emails accepted,Emails open,Weekday_dinsdag,Weekday_donderdag,Weekday_maandag,Weekday_vrijdag,Weekday_woensdag,Weekday_zaterdag,Weekday_zondag,Spc dag pos aanloop_Broer en zussen dag,Spc dag pos aanloop_Kerst,Spc dag pos aanloop_Moederdag,Spc dag pos aanloop_Sinterklaas,Spc dag pos aanloop_Vaderdag,Spc dag pos aanloop_Valentijnsdag,Spc dag pos_1e kerstdag,Spc dag pos_2e kerstdag,Spc dag pos_Broer en zussen dag,Spc dag pos_Moederdag,Spc dag pos_Oudjaarsdag,Spc dag pos_Sinterklaas,Spc dag pos_Vaderdag,Spc dag pos_Valentijnsdag,Spc dag neg_1e Paasdag,Spc dag neg_1e Pinksterdag,Spc dag neg_2e Paasdag,Spc dag neg_2e Pinksterdag,Spc dag neg_Bevrijdingsdag,"Spc dag neg_Bevrijdingsdag, Hemelvaart",Spc dag neg_Goede vrijdag,Spc dag neg_Hemelvaart,Spc dag neg_Koninginnedag/Koningsdag,Spc dag neg_Nieuwjaarsdag
24-09-17,10972.0,12.1,534.0,0.0,12155.0,39617.0,4416.13,9398.0,1076270.0,222833.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-09-17,38515.0,14.2,78.0,0.0,13128.0,49634.0,8213.52,14505.0,18347.0,5847.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-09-17,25480.0,13.2,210.0,0.0,12631.0,48670.0,7587.33,13699.0,20319.0,6517.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-09-17,23434.0,13.6,390.0,0.0,12446.0,57511.0,6966.54,12861.0,22456.0,7183.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-09-17,24180.0,15.8,96.0,72.0,13017.0,73462.0,7516.96,13663.0,546371.0,108681.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-09-17,33372.0,17.1,288.0,78.0,11676.0,51344.0,6270.61,11935.0,289577.0,62270.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-09-17,1021.0,13.1,48.0,222.0,5291.0,34669.0,4476.74,8660.0,21872.0,7034.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-10-17,12327.0,14.1,174.0,0.0,8084.0,34453.0,5323.2,10116.0,24896.0,8406.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-10-17,36522.0,15.6,138.0,48.0,14056.0,59601.0,8573.02,15057.0,862751.0,175365.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-10-17,24890.0,13.6,354.0,24.0,12787.0,56321.0,8429.31,14281.0,287809.0,59776.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-10-17,24105.0,13.0,18.0,150.0,12049.0,55452.0,8364.62,13904.0,24033.0,7587.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-10-17,24003.0,12.9,342.0,0.0,11331.0,51227.0,7659.87,13367.0,24957.0,7981.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-10-17,25672.0,11.6,372.0,96.0,10595.0,56991.0,6069.28,11379.0,65848.0,25900.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-10-17,822.0,12.2,0.0,390.0,5165.0,34588.0,4076.76,8195.0,22326.0,7387.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-10-17,11792.0,12.1,174.0,12.0,7784.0,33119.0,4779.35,10003.0,23349.0,7566.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-10-17,38420.0,12.1,0.0,222.0,16686.0,63941.0,7967.99,14782.0,1110304.0,239748.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-17,24374.0,14.3,54.0,30.0,12722.0,67125.0,7200.7,13965.0,22968.0,7448.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-10-17,26055.0,14.8,6.0,12.0,14038.0,57890.0,6652.76,13022.0,23823.0,7531.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-10-17,23631.0,13.4,318.0,12.0,11749.0,44871.0,5876.6,11891.0,22487.0,6846.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-10-17,27056.0,15.3,150.0,0.0,11786.0,45526.0,4822.89,10499.0,576403.0,129203.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-10-17,739.0,14.8,510.0,0.0,5042.0,29266.0,2946.97,6656.0,16939.0,5176.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-10-17,10354.0,15.8,534.0,0.0,9356.0,34673.0,3154.27,7934.0,558067.0,119354.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-10-17,32825.0,18.6,480.0,0.0,11381.0,43224.0,5155.05,11268.0,573615.0,119040.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-10-17,21705.0,12.9,42.0,0.0,11222.0,49962.0,4777.18,10999.0,559334.0,121507.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-10-17,22046.0,13.7,438.0,0.0,10490.0,41581.0,4631.15,10389.0,23720.0,7597.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-10-17,20362.0,15.7,354.0,0.0,10084.0,38439.0,4522.38,10471.0,14253.0,4822.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-10-17,23641.0,13.7,102.0,168.0,9948.0,35655.0,4251.88,10464.0,24033.0,7829.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-10-17,774.0,13.2,318.0,24.0,4794.0,25205.0,2967.33,7518.0,21039.0,6935.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-10-17,10886.0,10.8,156.0,414.0,7610.0,30175.0,4121.9,10223.0,23706.0,7772.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-10-17,33503.0,12.6,282.0,0.0,12915.0,55770.0,5784.3,13478.0,1115540.0,244886.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-10-17,25172.0,15.3,0.0,72.0,12211.0,44029.0,6291.93,14101.0,20082.0,6521.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-10-17,24167.0,14.2,114.0,0.0,12101.0,43122.0,5838.92,13786.0,21127.0,6545.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-10-17,24030.0,14.0,126.0,0.0,11136.0,40457.0,5366.16,12545.0,22017.0,6848.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-10-17,25378.0,11.8,414.0,12.0,10472.0,40123.0,4393.7,10841.0,25621.0,8670.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-10-17,949.0,12.4,0.0,108.0,5152.0,28999.0,2907.29,7402.0,20773.0,6645.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-10-17,12291.0,10.7,294.0,60.0,8711.0,35235.0,4247.05,10041.0,25945.0,8403.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-10-17,36148.0,8.3,366.0,0.0,14412.0,54204.0,6163.85,13793.0,1096295.0,230520.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-10-17,25034.0,10.1,12.0,0.0,11980.0,42852.0,5757.02,13374.0,37242.0,10027.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-11-17,22313.0,11.2,54.0,0.0,11575.0,47932.0,5455.71,12975.0,77412.0,19376.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-11-17,21289.0,9.8,156.0,0.0,11658.0,52214.0,4901.83,11901.0,1046029.0,243313.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-11-17,24716.0,8.8,0.0,48.0,10074.0,39687.0,4572.18,10651.0,23571.0,7433.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-11-17,860.0,10.6,204.0,216.0,4702.0,28370.0,3228.29,7305.0,22339.0,6730.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-11-17,10277.0,7.8,240.0,222.0,7918.0,32100.0,3965.56,9796.0,25993.0,8100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-11-17,36471.0,4.8,408.0,48.0,16338.0,57075.0,5742.98,13055.0,1120006.0,222199.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-11-17,23529.0,3.3,456.0,0.0,12310.0,44273.0,4951.86,11848.0,21355.0,6615.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-11-17,24626.0,5.9,0.0,0.0,12634.0,54371.0,5437.56,12381.0,24009.0,7416.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-11-17,24801.0,8.7,138.0,96.0,11503.0,44793.0,5074.35,11860.0,34894.0,11965.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-11-17,27002.0,9.2,192.0,156.0,12170.0,42027.0,4491.34,10965.0,571870.0,131870.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-11-17,717.0,6.6,30.0,246.0,5282.0,30389.0,2777.4,7130.0,17116.0,5134.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-11-17,10756.0,5.2,84.0,384.0,11909.0,39993.0,3650.67,10166.0,559159.0,121891.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-11-17,41615.0,6.2,372.0,66.0,12041.0,45561.0,5580.99,12581.0,568093.0,141001.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-11-17,27378.0,7.7,48.0,108.0,11628.0,48615.0,5582.28,12650.0,572826.0,135928.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-11-17,23216.0,9.4,0.0,384.0,11540.0,51726.0,5447.11,12069.0,22537.0,7260.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-11-17,25590.0,9.3,0.0,144.0,10603.0,45775.0,4873.85,11663.0,21644.0,6725.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-11-17,24438.0,5.6,264.0,0.0,9301.0,37049.0,4152.5,10071.0,24141.0,7865.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-11-17,816.0,6.9,60.0,192.0,4524.0,30140.0,3052.75,7349.0,22419.0,7186.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-11-17,10926.0,6.7,270.0,48.0,7177.0,33072.0,3952.96,9890.0,27823.0,9212.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-11-17,39008.0,7.8,0.0,744.0,13337.0,57747.0,6305.82,14803.0,1105431.0,255076.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-11-17,26826.0,11.5,0.0,210.0,11886.0,64939.0,5706.41,14091.0,19982.0,6398.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-11-17,24916.0,11.4,222.0,54.0,11291.0,45514.0,5137.79,12562.0,22273.0,7003.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-11-17,25865.0,11.1,78.0,60.0,10705.0,47476.0,4753.32,11821.0,23429.0,7205.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-11-17,25651.0,6.9,108.0,168.0,9491.0,59810.0,4211.13,10579.0,23327.0,7130.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-11-17,745.0,3.7,126.0,6.0,4672.0,38362.0,3039.73,7364.0,20934.0,6639.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-11-17,12855.0,5.3,192.0,132.0,7797.0,38023.0,4219.65,10225.0,28219.0,8469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-11-17,46308.0,6.7,0.0,546.0,15877.0,77634.0,8497.9,17357.0,1174269.0,241221.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-11-17,30791.0,5.4,84.0,48.0,12006.0,50967.0,7167.1,14893.0,21210.0,6740.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-11-17,34655.0,2.9,0.0,6.0,12792.0,53864.0,7143.26,13771.0,23165.0,7289.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-11-17,34875.0,1.5,54.0,48.0,11777.0,46179.0,7006.49,12938.0,23802.0,7445.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12-17,33911.0,0.0,42.0,0.0,11419.0,47902.0,5708.92,10989.0,1118083.0,222007.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-12-17,2048.0,-0.4,0.0,0.0,5274.0,32579.0,3887.89,7493.0,21105.0,6799.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-12-17,23129.0,3.7,0.0,300.0,8999.0,38574.0,5867.49,11149.0,27302.0,8766.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-12-17,71385.0,7.0,54.0,138.0,14528.0,81928.0,9213.59,15307.0,1190457.0,290994.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-12-17,42975.0,7.6,0.0,0.0,10674.0,53261.0,9631.22,13414.0,20948.0,6660.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-12-17,38292.0,8.0,0.0,0.0,11571.0,80553.0,11292.67,15392.0,23302.0,7730.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-12-17,48581.0,5.9,0.0,198.0,12002.0,76244.0,9232.6,14491.0,1120490.0,263713.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-12-17,41733.0,2.6,54.0,510.0,10583.0,51301.0,6308.06,12044.0,21822.0,6872.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-12-17,11741.0,2.1,72.0,738.0,5768.0,39709.0,4505.09,9095.0,21568.0,6872.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-12-17,18980.0,1.1,0.0,624.0,10750.0,55383.0,8836.21,14197.0,28852.0,9235.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-12-17,126215.0,-0.1,0.0,702.0,19178.0,77290.0,10019.86,17493.0,1159273.0,289920.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-12-17,73578.0,1.8,210.0,48.0,15237.0,78833.0,9830.41,16881.0,21095.0,6588.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-12-17,72645.0,4.0,12.0,486.0,16208.0,82494.0,11674.02,18676.0,24687.0,8163.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-12-17,91619.0,3.3,48.0,342.0,19240.0,103979.0,11434.51,18759.0,1104518.0,297185.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-12-17,76936.0,2.6,0.0,42.0,13690.0,83392.0,11046.81,18216.0,23665.0,7567.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-12-17,11451.0,2.7,192.0,72.0,9158.0,61957.0,8933.74,14744.0,18763.0,5975.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-12-17,30211.0,2.5,342.0,276.0,16706.0,90993.0,12378.21,20662.0,1143384.0,249380.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-12-17,210625.0,5.9,0.0,132.0,20526.0,96748.0,16109.52,26196.0,34044.0,8609.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-12-17,111839.0,5.2,18.0,0.0,20228.0,96021.0,16558.54,26987.0,17932.0,5458.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-12-17,98255.0,7.5,12.0,114.0,21279.0,100014.0,14611.33,27068.0,46791.0,13871.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-12-17,88686.0,8.4,0.0,84.0,23218.0,107642.0,12423.56,22868.0,1304875.0,275640.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-12-17,64649.0,8.6,0.0,390.0,15042.0,83587.0,9107.29,18943.0,19776.0,6324.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-12-17,1845.0,8.7,0.0,0.0,5349.0,48159.0,3292.29,7534.0,18943.0,6164.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-12-17,5298.0,8.2,0.0,210.0,3807.0,40032.0,3210.61,6469.0,34821.0,10604.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-12-17,244.0,7.4,0.0,132.0,2617.0,25599.0,2101.03,4332.0,19679.0,5283.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-12-17,42688.0,5.8,120.0,120.0,4402.0,27122.0,2135.59,5110.0,16186.0,4485.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-12-17,32394.0,5.1,12.0,564.0,10471.0,54851.0,3898.31,10067.0,1247160.0,282134.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-12-17,33281.0,3.9,264.0,24.0,10761.0,45950.0,4014.68,9925.0,23174.0,6775.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-12-17,32407.0,2.8,18.0,378.0,9640.0,44355.0,3596.39,8992.0,21346.0,6506.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-12-17,2763.0,8.8,0.0,300.0,4886.0,39366.0,2572.04,6323.0,20375.0,6443.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-12-17,1989.0,10.6,12.0,918.0,3356.0,70679.0,1548.77,5290.0,30740.0,8808.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01-01-18,2537.0,6.8,126.0,414.0,4772.0,41641.0,1852.32,5394.0,17811.0,4936.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02-01-18,41853.0,6.5,84.0,372.0,11139.0,52965.0,4574.02,10513.0,1235281.0,285397.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-01-18,29753.0,8.8,12.0,306.0,10880.0,44864.0,4899.01,11431.0,16022.0,4420.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-01-18,23271.0,8.2,12.0,96.0,10351.0,45725.0,4425.01,10687.0,26142.0,8008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-18,24013.0,6.4,0.0,150.0,9347.0,37825.0,4056.74,9642.0,23132.0,7594.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-01-18,3066.0,4.5,42.0,0.0,4729.0,32904.0,3030.45,6835.0,21129.0,6858.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-01-18,4096.0,1.0,372.0,0.0,7296.0,32932.0,3230.12,8562.0,29538.0,8851.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-01-18,42022.0,1.1,390.0,0.0,16814.0,63086.0,4769.08,11693.0,1198976.0,324588.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,23656.0,3.0,18.0,0.0,12907.0,46263.0,4751.09,11292.0,19612.0,6295.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,25492.0,6.9,0.0,348.0,13003.0,44865.0,4931.71,11618.0,22866.0,7262.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-01-18,24312.0,5.7,0.0,0.0,11701.0,40609.0,5040.89,11705.0,24329.0,7716.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-01-18,27593.0,5.0,0.0,0.0,14624.0,47742.0,4254.34,10487.0,1179106.0,275994.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-01-18,3347.0,4.2,0.0,0.0,6576.0,29016.0,2905.05,7437.0,21875.0,7099.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-01-18,4943.0,2.9,300.0,0.0,10251.0,32705.0,2950.85,9355.0,31796.0,9839.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,41446.0,5.2,0.0,570.0,12454.0,55227.0,4716.77,12890.0,1198520.0,286376.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,23865.0,5.2,174.0,348.0,10744.0,44038.0,4449.4,11806.0,19305.0,6447.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-01-18,22952.0,4.6,30.0,186.0,11087.0,40962.0,4701.06,12488.0,19611.0,6305.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
